minutes,charger_en,stat,ts_raw,ts_mV,vbat_raw,vbat_mV
731,1,1,65492,115122,2923,3424
732,1,1,65494,115126,2920,3420
733,1,1,65493,115124,2926,3428
734,1,1,65490,115118,2920,3420
735,1,1,65492,115122,2919,3420
736,1,1,65494,115126,2921,3422
737,1,1,65494,115126,2920,3420
738,1,1,65491,115120,2919,3420
739,1,1,65492,115122,2912,3412
740,1,1,65494,115126,2916,3416
741,1,1,65489,115116,2916,3416
742,1,1,65487,115112,2916,3416
743,1,1,65487,115112,2916,3416
744,1,1,65489,115116,2917,3418
745,1,1,65490,115118,2907,3406
746,1,1,65488,115114,2923,3424
747,1,1,65493,115124,2916,3416
748,1,1,65489,115116,2920,3420
749,1,1,65487,115112,2920,3420
750,1,1,65496,115128,2920,3420
751,1,1,65490,115118,2919,3420
752,1,1,65489,115116,2910,3410
753,1,1,65494,115126,2911,3410
754,1,1,65502,115140,2906,3404
755,1,1,65489,115116,2922,3424
756,1,1,65487,115112,2909,3408
757,1,1,65493,115124,2915,3416
758,1,1,65488,115114,2918,3418
759,1,1,65491,115120,2914,3414
760,1,1,65488,115114,2914,3414
761,1,1,65493,115124,2915,3416
762,1,1,65490,115118,2916,3416
763,1,1,65492,115122,2919,3420
764,1,1,65492,115122,2910,3410
765,1,1,65490,115118,2916,3416
766,1,1,65488,115114,2907,3406
767,1,1,65486,115112,2909,3408
768,1,1,65495,115126,2920,3420
769,1,1,65494,115126,2914,3414
770,1,1,65496,115128,2909,3408
771,1,1,65495,115126,2901,3398
772,1,1,65493,115124,2907,3406
773,1,1,65490,115118,2910,3410
774,1,1,65488,115114,2903,3400
775,1,1,65490,115118,2904,3402
776,1,1,65487,115112,2902,3400
777,1,1,65491,115120,2901,3398
778,1,1,65504,115142,2912,3412
779,1,1,65488,115114,2904,3402
780,1,1,65495,115126,2904,3402
781,1,1,65486,115112,2908,3406
782,1,1,65485,115110,2901,3398
783,1,1,65494,115126,2905,3404
784,1,1,65494,115126,2911,3410
785,1,1,65494,115126,2910,3410
786,1,1,65493,115124,2897,3394
787,1,1,65488,115114,2902,3400
788,1,1,65491,115120,2893,3390
