minutes,charger_en,stat,ts_raw,ts_mV,vbat_raw,vbat_mV
531,1,1,65528,115184,3261,3820
532,1,1,65519,115170,3262,3822
533,1,1,65521,115172,3257,3816
534,1,1,65524,115178,3259,3818
535,1,1,65519,115170,3260,3820
536,1,1,65523,115176,3258,3816
537,1,1,65522,115174,3264,3824
538,1,1,65521,115172,3256,3814
539,1,1,65519,115170,3256,3814
540,1,1,65519,115170,3260,3820
541,1,1,65522,115174,3254,3812
542,1,1,65523,115176,3255,3814
543,1,1,65521,115172,3256,3814
544,1,1,65517,115166,3251,3808
545,1,1,65521,115172,3257,3816
546,1,1,65524,115178,3254,3812
547,1,1,65525,115180,3259,3818
548,1,1,65525,115180,3247,3804
549,1,1,65522,115174,3247,3804
550,1,1,65519,115170,3253,3812
551,1,1,65522,115174,3256,3814
552,1,1,65521,115172,3251,3808
553,1,1,65525,115180,3251,3808
554,1,1,65519,115170,3243,3800
555,1,1,65527,115184,3250,3808
556,1,1,65527,115184,3256,3814
557,1,1,65520,115170,3245,3802
558,1,1,65517,115166,3254,3812
559,1,1,65523,115176,3248,3806
560,1,1,65519,115170,3247,3804
561,1,1,65521,115172,3239,3794
562,1,1,65519,115170,3246,3802
563,1,1,65523,115176,3249,3806
564,1,1,65522,115174,3244,3800
565,1,1,65521,115172,3241,3798
566,1,1,65519,115170,3250,3808
567,1,1,65528,115184,3239,3794
568,1,1,65523,115176,3246,3802
569,1,1,65523,115176,3239,3794
570,1,1,65519,115170,3243,3800
571,1,1,65523,115176,3242,3798
572,1,1,65520,115170,3240,3796
573,1,1,65521,115172,3242,3798
574,1,1,65523,115176,3240,3796
575,1,1,65523,115176,3245,3802
576,1,1,65529,115186,3244,3800
578,1,1,65520,115170,3241,3798
579,1,1,65519,115170,3237,3792
580,1,1,65521,115172,3244,3800
581,1,1,65521,115172,3242,3798
582,1,1,65524,115178,3235,3790
583,1,1,65523,115176,3235,3790
584,1,1,65524,115178,3241,3798
585,1,1,65523,115176,3234,3788
586,1,1,65519,115170,3240,3796
587,1,1,65519,115170,3238,3794
588,1,1,65512,115156,3229,3782
589,1,1,65521,115172,3234,3788
590,1,1,65520,115170,3231,3786
591,1,1,65524,115178,3235,3790
592,1,1,65522,115174,3230,3784
593,1,1,65519,115170,3231,3786
594,1,1,65521,115172,3234,3788
595,1,1,65525,115180,3236,3792
596,1,1,65521,115172,3228,3782
597,1,1,65524,115178,3232,3786
598,1,1,65518,115168,3227,3780
599,1,1,65523,115176,3231,3786
600,1,1,65527,115184,3227,3780
601,1,1,65523,115176,3230,3784
602,1,1,65524,115178,3228,3782
603,1,1,65520,115170,3226,3780
604,1,1,65519,115170,3229,3782
605,1,1,65520,115170,3227,3780
606,1,1,65526,115182,3228,3782
607,1,1,65523,115176,3240,3796
608,1,1,65521,115172,3223,3776
609,1,1,65528,115184,3224,3778
610,1,1,65524,115178,3219,3772
611,1,1,65520,115170,3222,3774
612,1,1,65524,115178,3223,3776
613,1,1,65519,115170,3226,3780
614,1,1,65523,115176,3220,3772
615,1,1,65519,115170,3226,3780
