minutes,charger_en,stat,ts_raw,ts_mV,vbat_raw,vbat_mV
774,1,1,65514,115160,2898,3396
775,1,1,65518,115168,2895,3392
776,1,1,65515,115162,2894,3390
777,1,1,65518,115168,2893,3390
778,1,1,65521,115172,2894,3390
779,1,1,65517,115166,2890,3386
780,1,1,65519,115170,2900,3398
781,1,1,65516,115164,2893,3390
782,1,1,65519,115170,2893,3390
783,1,1,65517,115166,2891,3386
784,1,1,65511,115156,2891,3386
785,1,1,65515,115162,2891,3386
786,1,1,65519,115170,2901,3398
787,1,1,65519,115170,2886,3382
788,1,1,65512,115156,2892,3388
789,1,1,65516,115164,2897,3394
790,1,1,65520,115170,2884,3378
791,1,1,65520,115170,2889,3384
792,1,1,65518,115168,2898,3396
793,1,1,65517,115166,2891,3386
794,1,1,65520,115170,2898,3396
795,1,1,65520,115170,2885,3380
796,1,1,65520,115170,2879,3372
797,1,1,65517,115166,2889,3384
799,1,1,65521,115172,2881,3376
800,1,1,65519,115170,2883,3378
801,1,1,65515,115162,2884,3378
801,1,1,65518,115168,2880,3374
802,1,1,65516,115164,2881,3376
803,1,1,65518,115168,2879,3372
804,1,1,65524,115178,2887,3382
805,1,1,65519,115170,2882,3376
806,1,1,65518,115168,2880,3374
807,1,1,65523,115176,2884,3378
808,1,1,65514,115160,2884,3378
809,1,1,65516,115164,2876,3370
810,1,1,65510,115154,2867,3358
811,1,1,65516,115164,2883,3378
812,1,1,65515,115162,2876,3370
813,1,1,65511,115156,2882,3376
814,1,1,65516,115164,2865,3356
815,1,1,65515,115162,2873,3366
816,1,1,65511,115156,2871,3364
817,1,1,65514,115160,2870,3362
818,1,1,65519,115170,2872,3364
819,1,1,65515,115162,2871,3364
820,1,1,65524,115178,2874,3366
821,1,1,65520,115170,2867,3358
822,1,1,65510,115154,2864,3356
823,1,1,65516,115164,2869,3362
825,1,1,65520,115170,2863,3354
825,1,1,65514,115160,2866,3358
826,1,1,65517,115166,2860,3350
827,1,1,65517,115166,2866,3358
828,1,1,65512,115156,2872,3364
829,1,1,65519,115170,2861,3352
830,1,1,65514,115160,2865,3356
831,1,1,65521,115172,2861,3352
832,1,1,65524,115178,2860,3350
833,1,1,65513,115158,2861,3352
834,1,1,65517,115166,2864,3356
835,1,1,65518,115168,2854,3344
836,1,1,65516,115164,2853,3342
837,1,1,65509,115152,2857,3348
838,1,1,65513,115158,2857,3348
839,1,1,65516,115164,2858,3348
840,1,1,65518,115168,2845,3332
841,1,1,65516,115164,2864,3356
842,1,1,65513,115158,2850,3338
843,1,1,65515,115162,2845,3332
844,1,1,65513,115158,2845,3332
845,1,1,65519,115170,2839,3326
846,1,1,65515,115162,2846,3334
847,1,1,65522,115174,2836,3322
848,1,1,65514,115160,2840,3328
849,1,1,65520,115170,2841,3328
850,1,1,65518,115168,2823,3308
851,1,1,65513,115158,2841,3328
852,1,1,65517,115166,2831,3316
853,1,1,65521,115172,2825,3310
854,1,1,65519,115170,2827,3312
855,1,1,65516,115164,2817,3300
856,1,1,65513,115158,2817,3300
857,1,1,65520,115170,2815,3298
858,1,1,65520,115170,2817,3300
859,1,1,65518,115168,2805,3286
860,1,1,65518,115168,2800,3280
861,1,1,65520,115170,2791,3270
862,1,1,65518,115168,2799,3280
863,1,1,65511,115156,2792,3270
864,1,1,65520,115170,2791,3270
865,1,1,65516,115164,2775,3250
866,1,1,65514,115160,2782,3260
867,1,1,65511,115156,2785,3262
868,1,1,65516,115164,2763,3236
869,1,1,65511,115156,2766,3240
870,1,1,65522,115174,2759,3232
871,1,1,65518,115168,2747,3218
872,1,1,65516,115164,2751,3222
873,1,1,65516,115164,2745,3216
874,1,1,65520,115170,2734,3202
875,1,1,65515,115162,2737,3206
876,1,1,65518,115168,2736,3206
877,1,1,65520,115170,2733,3202
878,1,1,65520,115170,2722,3188
879,1,1,65523,115176,2718,3184
880,1,1,65517,115166,2712,3178
881,1,1,65516,115164,2700,3164
882,1,1,65511,115156,2702,3166
883,1,1,65517,115166,2691,3152
884,1,1,65517,115166,2693,3154
885,1,1,65522,115174,2681,3140
886,1,1,65520,115170,2676,3134
887,1,1,65516,115164,2659,3116
888,1,1,65521,115172,2668,3126
889,1,1,65522,115174,2672,3130
890,1,1,65523,115176,2653,3108
891,1,1,65520,115170,2644,3098
892,1,1,65521,115172,2640,3092
893,1,1,65515,115162,2631,3082
894,1,1,65519,115170,2632,3084
895,1,1,65521,115172,2624,3074
896,1,1,65520,115170,2624,3074
897,1,1,65519,115170,2612,3060
898,1,1,65520,115170,2606,3052
899,1,1,65524,115178,2606,3052
900,1,1,65519,115170,2601,3048
901,1,1,65523,115176,2590,3034
902,1,1,65520,115170,2590,3034
903,1,1,65511,115156,2588,3032
904,1,1,65519,115170,2580,3022
905,1,1,65519,115170,2578,3020
906,1,1,65519,115170,2570,3010
907,1,1,65522,115174,2569,3010
908,1,1,65521,115172,2568,3008
909,1,1,65520,115170,2562,3002
910,1,1,65521,115172,2562,3002
911,1,1,65521,115172,2550,2988
912,1,1,65519,115170,2544,2980
913,1,1,65528,115184,2530,2964
914,1,1,65528,115184,2520,2952
915,1,1,65525,115180,2506,2936
916,1,1,65523,115176,2528,2962
917,1,1,65529,115186,2490,2916
918,1,1,65519,115170,2495,2922
919,1,1,65527,115184,2494,2922
920,1,1,65525,115180,2469,2892
921,1,1,65526,115182,2488,2914
922,1,1,65522,115174,2454,2874
923,1,1,65522,115174,2484,2910
924,1,1,65532,115192,2475,2900
925,1,1,65527,115184,2439,2858
926,1,1,65526,115182,2447,2866
927,1,1,65524,115178,2474,2898
928,1,1,65523,115176,2440,2858
929,1,1,65524,115178,2432,2850
930,1,1,65524,115178,2448,2868
931,1,1,65523,115176,2482,2908
932,1,1,65528,115184,2433,2850
933,1,1,65526,115182,2444,2864
934,1,1,65523,115176,2471,2894
935,1,1,65522,115174,2431,2848
936,1,1,65522,115174,2431,2848
937,1,1,65523,115176,2415,2830
938,1,1,65530,115188,2435,2852
939,1,1,65527,115184,2423,2838
940,1,1,65528,115184,2415,2830
941,1,1,65526,115182,2432,2850
942,1,1,65523,115176,2459,2880
943,1,1,65528,115184,2432,2850
944,1,1,65526,115182,2425,2840
945,1,1,65525,115180,2415,2830
946,1,1,0,0,2423,2838
947,1,1,65523,115176,2430,2846
948,1,1,1,0,2420,2834
949,1,1,65528,115184,2420,2834
950,1,1,65522,115174,2413,2826
951,1,1,65533,115194,2429,2846
952,1,1,65528,115184,2415,2830
953,1,1,65528,115184,2439,2858
954,1,1,65528,115184,2412,2826
955,1,1,65526,115182,2411,2824
956,1,1,65531,115190,2414,2828
957,1,1,65525,115180,2410,2824
958,1,1,65528,115184,2410,2824
959,1,1,65526,115182,2458,2880
960,1,1,65526,115182,2408,2820
961,1,1,65527,115184,2420,2834
962,1,1,65530,115188,2415,2830
963,1,1,65527,115184,2417,2832
964,1,1,65525,115180,2420,2834
965,1,1,65523,115176,2408,2820
966,1,1,65525,115180,2403,2816
967,1,1,65523,115176,2418,2832
968,1,1,65529,115186,2444,2864
969,1,1,65515,115162,2465,2888
970,1,1,65519,115170,2409,2822
971,1,1,65522,115174,2410,2824
972,1,1,65522,115174,2440,2858
973,1,1,65529,115186,2428,2844
974,1,1,65524,115178,2440,2858
975,1,1,65518,115168,2412,2826
976,1,1,65519,115170,2415,2830
977,1,1,65526,115182,2473,2898
978,1,1,65526,115182,2407,2820
979,1,1,65519,115170,2473,2898
980,1,1,65524,115178,2430,2846
981,1,1,65527,115184,2412,2826
982,1,1,65526,115182,2417,2832
983,1,1,65531,115190,2415,2830
984,1,1,65525,115180,2406,2818
985,1,1,65524,115178,2406,2818
986,1,1,65525,115180,2411,2824
987,1,1,65528,115184,2411,2824
988,1,1,65522,115174,2407,2820
989,1,1,65528,115184,2412,2826
990,1,1,65528,115184,2414,2828
991,1,1,65528,115184,2411,2824
992,1,1,65526,115182,2408,2820
993,1,1,65528,115184,2417,2832
994,1,1,65524,115178,2407,2820
995,1,1,65526,115182,2406,2818
996,1,1,65523,115176,2418,2832
997,1,1,65523,115176,2416,2830
998,1,1,65524,115178,2411,2824
999,1,1,65519,115170,2416,2830
1000,1,1,65524,115178,2415,2830
1001,1,1,65526,115182,2411,2824
1002,1,1,65523,115176,2411,2824
1003,1,1,65534,115196,2412,2826
1004,1,1,65525,115180,2416,2830
1005,1,1,65522,115174,2410,2824
1007,1,1,65530,115188,2412,2826
1008,1,1,65527,115184,2406,2818
1009,1,1,65528,115184,2410,2824
1009,1,1,65525,115180,2410,2824
1010,1,1,65522,115174,2407,2820
1011,1,1,65526,115182,2417,2832
1012,1,1,65527,115184,2413,2826
1013,1,1,65520,115170,2412,2826
1014,1,1,65529,115186,2413,2826
1015,1,1,65523,115176,2425,2840
1016,1,1,65527,115184,2407,2820
1017,1,1,65522,115174,2419,2834
1018,1,1,65518,115168,2417,2832
1019,1,1,65527,115184,2408,2820
1020,1,1,65522,115174,2408,2820
1021,1,1,65529,115186,2414,2828
1022,1,1,65519,115170,2411,2824
1023,1,1,65525,115180,2416,2830
1024,1,1,65519,115170,2409,2822
1025,1,1,65522,115174,2413,2826
1026,1,1,65522,115174,2433,2850
1027,1,1,65527,115184,2419,2834
1028,1,1,65519,115170,2411,2824
1029,1,1,65530,115188,2415,2830
1030,1,1,65523,115176,2414,2828
1032,1,1,65528,115184,2416,2830
1033,1,1,65529,115186,2420,2834
1033,1,1,0,0,2415,2830
1034,1,1,65533,115194,2414,2828
1035,1,1,65525,115180,2412,2826
1036,1,1,65523,115176,2454,2874
1037,1,1,65529,115186,2403,2816
1038,1,1,65523,115176,2421,2836
1039,1,1,65525,115180,2405,2818
1040,1,1,65519,115170,2417,2832
1041,1,1,65523,115176,2399,2810
1042,1,1,65515,115162,2407,2820
1043,1,1,65525,115180,2406,2818
1044,1,1,65523,115176,2409,2822
1045,1,1,65533,115194,2406,2818
1046,1,1,65524,115178,2415,2830
1047,1,1,65523,115176,2410,2824
1048,1,1,65528,115184,2408,2820
1049,1,1,65530,115188,2437,2854
1050,1,1,65524,115178,2461,2882
1051,1,1,65522,115174,2405,2818
1052,1,1,65525,115180,2409,2822
1053,1,1,65523,115176,2411,2824
1054,1,1,65526,115182,2416,2830
1055,1,1,65527,115184,2420,2834
1056,1,1,65519,115170,2409,2822
1057,1,1,65526,115182,2414,2828
1058,1,1,1,0,2407,2820
1059,1,1,65530,115188,2409,2822
1060,1,1,65525,115180,2409,2822
1061,1,1,65528,115184,2403,2816
1062,1,1,65525,115180,2421,2836
1063,1,1,65526,115182,2406,2818
1064,1,1,65528,115184,2407,2820
1065,1,1,65524,115178,2408,2820
1066,1,1,65524,115178,2420,2834
