minutes,charger_en,stat,ts_raw,ts_mV,vbat_raw,vbat_mV
313,1,1,1706,2998,3535,4142
314,1,1,1712,3008,3530,4136
315,1,1,1709,3004,3533,4140
316,1,1,1703,2992,3527,4132
317,1,1,1711,3006,3534,4140
318,1,1,1705,2996,3526,4132
319,1,1,1704,2994,3533,4140
320,1,1,1707,3000,3545,4154
321,1,1,1703,2992,3534,4140
322,1,1,1708,3002,3532,4138
323,1,1,1704,2994,3534,4140
324,1,1,1703,2992,3525,4130
325,1,1,1702,2990,3519,4122
326,1,1,1708,3002,3532,4138
327,1,1,1708,3002,3527,4132
328,1,1,1713,3010,3534,4140
329,1,1,1705,2996,3539,4146
330,1,1,1709,3004,3538,4146
331,1,1,1710,3004,3534,4140
332,1,1,1714,3012,3532,4138
333,1,1,1709,3004,3530,4136
334,1,1,1714,3012,3529,4134
335,1,1,1716,3016,3539,4146
336,1,1,1715,3014,3532,4138
337,1,1,1720,3022,3544,4152
338,1,1,1720,3022,3530,4136
339,1,1,1711,3006,3535,4142
340,1,1,1719,3020,3539,4146
341,1,1,1715,3014,3535,4142
342,1,1,1714,3012,3537,4144
343,1,1,1715,3014,3529,4134
344,1,1,1712,3008,3536,4142
345,1,1,1712,3008,3527,4132
346,1,1,1707,3000,3528,4134
347,1,1,1716,3016,3532,4138
348,1,1,1712,3008,3544,4152
349,1,1,1711,3006,3530,4136
350,1,1,1714,3012,3525,4130
351,1,1,1711,3006,3527,4132
352,1,1,1713,3010,3530,4136
353,1,1,1713,3010,3519,4122
354,1,1,1712,3008,3532,4138
355,1,1,1716,3016,3535,4142
356,1,1,1713,3010,3527,4132
357,1,1,1715,3014,3534,4140
358,1,1,1716,3016,3534,4140
359,1,1,1717,3018,3530,4136
360,1,1,1715,3014,3535,4142
361,1,1,1711,3006,3530,4136
362,1,1,1711,3006,3532,4138
363,1,1,1712,3008,3532,4138
364,1,1,1720,3022,3532,4138
365,1,1,1711,3006,3535,4142
367,1,1,1714,3012,3537,4144
367,1,1,1719,3020,3533,4140
368,1,1,1711,3006,3535,4142
369,1,1,1717,3018,3525,4130
370,1,1,1711,3006,3536,4142
371,1,1,1714,3012,3536,4142
372,1,1,1715,3014,3534,4140
373,1,1,1715,3014,3531,4136
374,1,1,1718,3018,3534,4140
375,1,1,1713,3010,3527,4132
376,1,1,1716,3016,3536,4142
377,1,1,1709,3004,3535,4142
378,1,1,1706,2998,3535,4142
379,1,1,1713,3010,3530,4136
380,1,1,1713,3010,3531,4136
381,1,1,1715,3014,3531,4136
382,1,1,1711,3006,3526,4132
383,1,1,1716,3016,3531,4136
384,1,1,1711,3006,3532,4138
385,1,1,1712,3008,3533,4140
386,1,1,1716,3016,3524,4128
387,1,1,1712,3008,3530,4136
388,1,1,1712,3008,3529,4134
389,1,1,1707,3000,3519,4122
390,1,1,1709,3004,3527,4132
391,1,1,1712,3008,3533,4140
392,1,1,1708,3002,3535,4142
393,1,1,1713,3010,3530,4136
394,1,1,1713,3010,3529,4134
395,1,1,1705,2996,3537,4144
396,1,1,1711,3006,3531,4136
397,1,1,1714,3012,3535,4142
398,1,1,1710,3004,3534,4140
399,1,1,1715,3014,3532,4138
400,1,1,1705,2996,3534,4140
401,1,1,1713,3010,3537,4144
402,1,1,1707,3000,3536,4142
403,1,1,1710,3004,3534,4140
404,1,1,1710,3004,3540,4148
405,1,1,1707,3000,3535,4142
406,1,1,1712,3008,3534,4140
407,1,1,1710,3004,3527,4132
408,1,1,1707,3000,3535,4142
409,1,1,1708,3002,3536,4142
410,1,1,1707,3000,3524,4128
411,1,1,1712,3008,3535,4142
412,1,1,1712,3008,3537,4144
413,1,1,1713,3010,3536,4142
414,1,1,1716,3016,3532,4138
415,1,1,1708,3002,3526,4132
416,1,1,1709,3004,3536,4142
417,1,1,1707,3000,3536,4142
418,1,1,1703,2992,3536,4142
419,1,1,1705,2996,3524,4128
420,1,1,1704,2994,3533,4140
421,1,1,1712,3008,3528,4134
422,1,1,1709,3004,3533,4140
423,1,1,1708,3002,3527,4132
424,1,1,1708,3002,3530,4136
425,1,1,1714,3012,3533,4140
427,1,1,1716,3016,3532,4138
427,1,1,1720,3022,3528,4134
428,1,1,1717,3018,3536,4142
429,1,1,1710,3004,3534,4140
430,1,1,1710,3004,3530,4136
431,1,1,1720,3022,3532,4138
432,1,1,1715,3014,3536,4142
433,1,1,1715,3014,3534,4140
434,1,1,1715,3014,3531,4136
435,1,1,1718,3018,3537,4144
436,1,1,1713,3010,3525,4130
437,1,1,1710,3004,3532,4138
438,1,1,1713,3010,3523,4128
439,1,1,1713,3010,3535,4142
440,1,1,1708,3002,3526,4132
441,1,1,1718,3018,3535,4142
442,1,1,1716,3016,3531,4136
443,1,1,1709,3004,3536,4142
444,1,1,1718,3018,3544,4152
445,1,1,1712,3008,3532,4138
447,1,1,1720,3022,3538,4146
447,1,1,1709,3004,3535,4142
448,1,1,1715,3014,3532,4138
449,1,1,1714,3012,3526,4132
450,1,1,1712,3008,3527,4132
451,1,1,1714,3012,3536,4142
452,1,1,1710,3004,3531,4136
453,1,1,1711,3006,3530,4136
454,1,1,1720,3022,3522,4126
455,1,1,1714,3012,3528,4134
456,1,1,1716,3016,3536,4142
457,1,1,1714,3012,3527,4132
458,1,1,1711,3006,3536,4142
459,1,1,1715,3014,3527,4132
460,1,1,1716,3016,3541,4148
461,1,1,1716,3016,3530,4136
462,1,1,1714,3012,3536,4142
463,1,1,1708,3002,3529,4134
464,1,1,1714,3012,3536,4142
465,1,1,1707,3000,3528,4134
466,1,1,1717,3018,3540,4148
467,1,1,1714,3012,3535,4142
468,1,1,1710,3004,3520,4124
469,1,1,1711,3006,3527,4132
470,1,1,1715,3014,3529,4134
471,1,1,1714,3012,3524,4128
472,1,1,1711,3006,3529,4134
473,1,1,1711,3006,3529,4134
474,1,1,1712,3008,3533,4140
475,1,1,1714,3012,3531,4136
476,1,1,1712,3008,3529,4134
477,1,1,1714,3012,3536,4142
478,1,1,1720,3022,3532,4138
479,1,1,1709,3004,3525,4130
480,1,1,1713,3010,3534,4140
481,1,1,1712,3008,3537,4144
482,1,1,1715,3014,3526,4132
483,1,1,1709,3004,3528,4134
484,1,1,1713,3010,3530,4136
485,1,1,1712,3008,3536,4142
486,1,1,1709,3004,3536,4142
487,1,1,1703,2992,3535,4142
488,1,1,1709,3004,3531,4136
489,1,1,1706,2998,3532,4138
490,1,1,1716,3016,3532,4138
491,1,1,1708,3002,3527,4132
492,1,1,1712,3008,3535,4142
493,1,1,1707,3000,3529,4134
494,1,1,1706,2998,3540,4148
495,1,1,1707,3000,3535,4142
496,1,1,1705,2996,3530,4136
497,1,1,1704,2994,3532,4138
498,1,1,1706,2998,3527,4132
499,1,1,1712,3008,3532,4138
500,1,1,1708,3002,3540,4148
501,1,1,1705,2996,3536,4142
502,1,1,1709,3004,3525,4130
503,1,1,1708,3002,3522,4126
504,1,1,1706,2998,3531,4136
505,1,1,1711,3006,3536,4142
506,1,1,1715,3014,3537,4144
507,1,1,1714,3012,3525,4130
508,1,1,1718,3018,3529,4134
509,1,1,1711,3006,3530,4136
510,1,1,1712,3008,3533,4140
511,1,1,1709,3004,3530,4136
512,1,1,1712,3008,3535,4142
513,1,1,1714,3012,3525,4130
514,1,1,1711,3006,3540,4148
515,1,1,1715,3014,3528,4134
516,1,1,1715,3014,3531,4136
517,1,1,1711,3006,3536,4142
518,1,1,1716,3016,3532,4138
519,1,1,1714,3012,3528,4134
520,1,1,1712,3008,3527,4132
521,1,1,1714,3012,3528,4134
522,1,1,1713,3010,3532,4138
523,1,1,1709,3004,3526,4132
524,1,1,1714,3012,3533,4140
525,1,1,1710,3004,3533,4140
526,1,1,1720,3022,3535,4142
527,1,1,1711,3006,3532,4138
528,1,1,1713,3010,3538,4146
529,1,1,1710,3004,3536,4142
530,1,1,1710,3004,3523,4128
531,1,1,1709,3004,3536,4142
532,1,1,1712,3008,3529,4134
533,1,1,1705,2996,3523,4128
534,1,1,1707,3000,3528,4134
535,1,1,1710,3004,3532,4138
536,1,1,1706,2998,3534,4140
537,1,1,1704,2994,3536,4142
538,1,1,1708,3002,3529,4134
539,1,1,1703,2992,3527,4132
540,1,1,1715,3014,3529,4134
541,1,1,1707,3000,3534,4140
542,1,1,1710,3004,3530,4136
543,1,1,1710,3004,3525,4130
544,1,1,1703,2992,3540,4148
545,1,1,1710,3004,3525,4130
547,1,1,1709,3004,3531,4136
548,1,1,1710,3004,3544,4152
549,1,1,1711,3006,3525,4130
